0,39,42.51,1,neutral,White,1,0,0,0,1,0,10.1668,-9.13546,11.8824,snack,3
1,48,95.75,1,happiness,Asian,1,0,0,0,1,0,11.3822,-2.87586,15.5924,snack,4
0,30,50.23,1,neutral,Asian,1,0,0,0,1,0,10.444,-1.17218,5.61993,snack,3
0,30,79.21,1,happiness,Asian,1,0,0,0,1,0,11.5849,3.68845,-3.16163,snack,5
0,30,55.32,1,happiness,White,1,0,0,0,1,0,7.73103,5.52309,-2.84067,ikea,4
0,31,3.89,0,neutral,Asian,1,0,0,0,1,0,6.81328,1.78369,0.530707,ikea,1
0,26,8.34,0,neutral,Asian,1,0,0,0,1,0,4.36658,-7.40194,8.78498,ikea,1
0,30,13.42,0,neutral,Asian,1,0,0,0,1,0,7.53123,-11.2161,14.2333,ikea,0
0,34,47.97,1,happiness,Asian,1,0,0,0,1,0,3.47129,-15.2064,26.388,lancome,1
0,34,94.39,1,happiness,Asian,1,0,0,0,1,0,15.5567,-0.0645643,-4.30721,lancome,1
0,38,27.17,0,neutral,White,1,0,0,0,1,0,7.57183,-8.41309,24.012,cosm,2
0,36,8.01,0,neutral,Asian,1,0,0,0,1,0,6.85964,-13.6459,25.4578,cosm,2
0,44,29.76,0,neutral,Asian,1,0,0,0,1,0,7.26354,-3.63785,4.17909,snack,1
0,31,42.97,1,neutral,Asian,1,0,0,0,1,0,8.79155,-3.07877,1.96406,lancome,1
0,35,35.82,1,neutral,White,1,0,0,0,1,0,5.75993,-0.95805,-0.936877,ikea,1
0,31,58.3,1,happiness,Black,1,0,0,0,1,0,10.956,-0.214217,-3.83815,ikea,2
0,30,96.33,1,happiness,Black,1,0,0,0,1,0,16.2702,0.115295,-3.38734,ikea,5
0,26,18.2,0,neutral,Asian,1,0,0,0,1,0,5.30739,4.06134,0.274525,ikea,1
0,28,52.66,1,surprise,White,1,0,0,0,1,0,12.937,-1.01861,-1.54223,cosm,1
0,51,72.54,1,neutral,Asian,1,0,0,0,1,0,3.83797,-19.9695,36.2135,lancome,1
0,29,5.5,0,neutral,Asian,1,0,0,0,1,0,6.02694,-4.53201,3.19404,cosm,0
0,31,19.88,0,neutral,White,1,0,0,1,1,0,2.15419,-9.29971,28.0939,cosm,2
0,28,7.54,0,neutral,Black,1,0,0,0,1,0,3.9327,0.023262,-1.46121,cosm,1
0,35,34.97,1,neutral,White,1,0,0,0,1,0,1.44527,-12.0177,24.1726,ikea,1
1,32,3.43,0,neutral,White,0,0,0,0,1,0,4.26346,-14.7787,28.5414,ikea,1
0,24,6.37,0,neutral,Black,1,0,0,0,1,0,0.760006,-6.90518,7.17779,ikea,1
1,20,78.7,1,happiness,Asian,0,0,0,0,1,0,-0.196306,-5.2076,-10.9916,cosm,0
0,31,42.15,1,neutral,White,1,0,0,0,1,0,4.77589,-4.21914,9.04422,cosm,1
1,26,1.95,0,neutral,White,1,0,1,1,1,0,10.6363,-4.34917,10.974,cosm,5
0,0,0,0,surprise,Asian,0,0,0,0,0,0,0,0,0,cosm,3
0,0,0,0,neutral,Asian,0,0,0,0,0,0,0,0,0,cosm,3
0,0,0,0,surprise,Asian,0,0,0,0,0,0,0,0,0,lancome,3
14,424,56,0,surprise,Asian,14,0,12,14,12,0,104,84,-84,ikea,1
1,35,2,0,neutral,Black,1,0,1,1,1,0,0,-5,2,ikea,4
0,0,0,0,neutral,White,0,0,0,0,0,0,0,0,0,lancome,1
0,0,0,0,neutral,Asian,0,0,0,0,0,0,0,0,0,cosm,4
0,0,0,0,happiness,Black,0,0,0,0,0,0,0,0,0,cosm,4
0,0,0,0,happiness,Asian,0,0,0,0,0,0,0,0,0,cosm,3
1,25,3.7477,0,neutral,Asian,0,1,0,0,0,0,3.93199,-8.40614,8.64869,cosm,1
1,29,12.2863,0,neutral,Asian,1,0,0,1,0,0,2.75765,-0.892373,0.57378,ikea,0
1,27,35.4675,1,happiness,Black,1,0,0,1,0,0,6.35563,-2.22332,-3.26986,cosm,1
1,28,11.628,0,happiness,Asian,1,0,0,1,0,0,1.65668,-1.23629,-9.99503,snack,2
1,25.8223,5.57692,0.114983,surprise,Asian,0.174216,0.825784,0.745645,0.174216,0.745645,0,1.60968,-4.10291,11.343,lancome,3
1,33.5791,11.3894,0,sadness,Asian,0.223022,0.42446,0.21223,0.57554,0,0,7.24524,-0.547484,-10.1404,cosm,4
1,29.7482,24.687,0.193431,neutral,White,0.229927,0.536496,0.945256,0.463504,0.138686,0,12.3969,-2.7829,-5.06295,lancome,0
0,25.4641,30.3383,0.373206,happiness,Asian,1,0,0,0,1,0,9.4611,2.17772,-0.392131,cosm,1
1,27.6874,6.70514,0.0472895,neutral,Asian,0.492503,0.388697,0.914648,0.611303,0.756632,0,-0.333599,0.487296,19.5546,lancome,1
0,33.5401,12.5884,0.119306,neutral,White,0.0151844,-0.492408,0,-0.492408,1,0,2.72088,-1.73775,22.9024,lancome,0
0,25.7095,3.59233,0,neutral,Asian,1,0,0,0,1,0,1.22382,-0.405745,21.7059,lancome,0
0,23.699,19.6927,0.347826,neutral,Black,0.80602,-0.09699,-0.09699,-0.09699,0.80602,0,-12.9252,10.0429,37.6487,cosm,0
0,23.1565,11.7837,0,neutral,Asian,1,0,0,0.187075,1,0,-15.2935,23.3382,23.2663,cosm,2
0,29.3327,13.9398,0.0130841,neutral,Asian,1,0,0,0,0.88972,0,-14.9742,23.6733,-6.89589,snack,0
1,37.7819,11.9925,0,surprise,Asian,0,1,0.973154,0,0.909396,0,-7.71875,10.3052,32.3669,lancome,2
0,19.8651,96.9498,1,happiness,Asian,1,0,0,0,1,0,13.907,5.41391,-1.85602,ikea,5
0,21.7387,97.405,1,happiness,White,1,0,0,0,1,0,16.8307,6.37055,-2.61987,ikea,4
0.0867052,26.6231,55.6981,0.589595,fear,Asian,1,0,0,0,1,0,7.0263,2.74294,-0.0953993,lancome,2
0,25.4898,52.4728,1,happiness,Asian,0.755102,-0.122449,0,-0.122449,1,0,11.5646,3.33471,-9.37023,snack,3
1,23.887,3.85075,0,sadness,Asian,1,0,0,0,1,0,11.3851,-0.282168,2.53468,lancome,1
1,21.0326,9.31548,0,neutral,Asian,1,0,0,0,1,0,10.4882,1.7565,3.82362,ikea,5
1,24.5082,45.2511,1,sadness,Asian,1,0,0,0,1,0,14.4063,0.971652,5.94196,snack,5
1,24,5.95,0,neutral,Asian,1,0,0,0,1,0,10.9363,3.72153,9.42949,cosm,3
1,22,8.119,0,sadness,Asian,1,0,0,0,1,0,3.5356,-11.5999,1.40424,cosm,0
1,21,6.86,0,surprise,Asian,1,0,0,0,1,0,10.3644,-1.06791,7.35489,ikea,0
1,23.2093,43.1773,0.604651,happiness,Asian,1,0,0,0,1,0,10.6991,-0.471985,7.5532,snack,5
1,22.1176,1.71,0,neutral,Asian,1,0,0,0,1,0,7.63029,-1.02648,3.16128,lancome,2
0,32.2173,2.03452,0,neutral,Asian,1,0,0,0,1,0,9.46187,-3.49705,-3.35463,ikea,0
0,0,0,0,neutral,Asian,0,0,0,0,0,0,0,0,0,lancome,2
1,24,95.469,1,happiness,Asian,1,0,0,0,1,0,15.7996,0.437591,-3.30317,lancome,0
1,24.8634,0.0284361,0,neutral,ASIAN,0.194396,0.805604,0.69352,0.194396,0.527145,0,3.08453,4.99526,4.70498,ikea,1
1,27.8889,0.0700556,0,neutral,WHITE,0.114583,0.885417,1,0.114583,0.916667,0,0.969563,1.52462,18.1903,cosm,3
1,31.4186,74.2694,0.753488,neutral,ASIAN,0.246512,0.753488,0,0.246512,0,0,1.45153,1.23283,-0.325159,lancome,3
0.837439,25.0739,27.4101,0.246305,neutral,ASIAN,0.46798,0.53202,0.512315,0,1,0,2.12568,-7.70661,12.1674,ikea,0
1,25.5256,0.00376282,0,neutral,ASIAN,0.903846,0,0,0,0.903846,0,9.84081,0.0682195,11.1309,snack,2
1,19.9437,0.0108404,0,neutral,ASIAN,1,0,0,0,1,0,5.42973,26.6374,21.8748,cosm,5
1,24.524,0.101904,0,neutral,BLACK,1,0,0,0,1,0,7.71969,0.178118,10.5793,cosm,2
1,27.945,5.42127,0,neutral,ASIAN,1,0,-0.504587,0,-0.00917433,0,8.56454,-1.61422,-5.32281,ikea,1
1,22.25,0.0208533,0,sadness,WHITE,0.934783,0,-0.266304,0,0.402174,0,11.6636,-2.6157,-14.5292,ikea,5
1,20.0849,0.765854,0,neutral,ASIAN,0.886792,0,-0.476415,0,0.0471698,0,6.58886,-16.9725,-25.7169,lancome,2
1,23,0.00739535,0,neutral,ASIAN,1,0,0,0,1,0,8.45892,-13.1376,14.5521,ikea,0
1,21.2792,0.0177375,0,neutral,ASIAN,0.604167,0,0,0,1,0,9.57707,-5.66272,14.6837,cosm,1
1,22.0234,8.08146,0,neutral,ASIAN,1,0,0,0,1,0,7.67487,-1.28568,15.4812,lancome,3
1,22.1571,0.00250785,0,neutral,ASIAN,1,0,0,0,1,0,8.18928,0.330018,17.5795,lancome,4
